,revolving,age,nbr_30_59_days_past_due_not_worse,debt_ratio,monthly_income,nbr_open_credits_and_loans,nbr_90_days_late,nbr_real_estate_loans_or_lines,nbr_60_89_days_past_due_not_worse,dependents,target
17763,0.109267761,36,0,0.264387862,8600.0,8,0,1,0,3.0,0
74902,0.114428963,77,0,0.038687561,4083.0,2,0,0,0,1.0,0
65782,0.016994979,30,0,272.0,,3,0,0,0,,0
143992,0.043215532,61,0,1595.0,,16,0,0,1,5.0,0
47394,0.104973584,92,0,0.121649221,7833.0,9,0,1,0,0.0,0
126457,0.954740538,60,4,0.305688828,2917.0,9,0,1,2,0.0,0
106427,0.0,72,0,0.0,,4,0,0,0,0.0,0
81306,0.236076392,51,0,0.372122859,13250.0,8,0,3,0,0.0,0
127242,0.303891337,42,0,0.470754874,6000.0,6,0,1,0,0.0,0
4205,0.096418214,49,0,0.791201035,8500.0,7,0,2,0,2.0,0
6484,0.601639791,63,0,2394.0,,17,0,1,0,0.0,0
91886,0.863720735,61,0,0.290886564,7263.0,8,0,1,0,2.0,0
117707,0.039719596,67,0,0.033202428,2800.0,7,0,0,0,0.0,0
89240,0.9999999,63,2,33.0,,1,0,0,0,0.0,0
114526,0.770868203,43,0,0.45362685,5541.0,7,0,1,0,0.0,0
95801,0.078523055,73,1,0.082233421,12500.0,9,0,1,0,0.0,0
56453,0.011598454,52,0,0.000392696,5092.0,2,0,0,0,0.0,0
56252,0.056239352,50,0,0.01511702,10980.0,6,0,0,0,4.0,0
10122,0.9999999,29,0,0.001723841,5800.0,0,0,0,0,2.0,0
149464,0.9999999,53,0,0.194761439,9200.0,8,0,0,0,1.0,0
84618,0.371789377,51,0,0.293756066,3090.0,14,0,1,0,0.0,0
36098,0.007292346,58,0,10.0,,2,0,0,0,0.0,0
90944,0.023954491,66,0,0.450509898,5000.0,16,0,1,0,0.0,0
28424,0.722633956,48,0,0.321580421,9642.0,11,0,0,0,0.0,0
8665,0.62345994,65,0,0.538394415,4583.0,9,0,1,0,1.0,0
143139,0.671843543,51,0,0.440474603,7500.0,8,0,1,0,1.0,0
20629,0.105749356,59,0,0.251958117,12128.0,10,0,2,0,0.0,0
3435,0.062534085,28,0,0.589543938,898.0,5,0,0,0,0.0,0
129902,0.094908758,71,0,0.013883046,2376.0,4,0,0,0,2.0,0
2736,0.595095253,31,0,0.256379922,5916.0,7,0,2,0,0.0,0
30168,0.077838927,36,0,0.685461581,3617.0,12,0,1,0,3.0,0
2083,0.132159324,34,0,0.524502525,3366.0,6,0,2,0,0.0,0
86088,0.142779187,56,0,0.197753244,5162.0,7,0,1,0,0.0,0
48728,0.183549286,68,0,1540.0,,6,0,0,0,1.0,0
67626,0.055659825,52,0,0.296486718,3500.0,8,0,1,0,0.0,0
10986,0.167159493,61,0,0.254713242,35325.0,9,0,1,0,0.0,0
108533,0.9999999,29,2,1273.0,,7,0,0,0,1.0,1
149733,0.462224495,57,0,0.376815516,11084.0,19,0,1,0,6.0,0
60156,0.260570196,64,0,0.624835543,19761.0,27,0,11,0,0.0,0
57527,0.335952351,41,1,2986.0,,7,0,1,0,0.0,0
83112,0.832989312,56,0,0.234325097,5948.0,3,0,1,0,0.0,0
35884,0.058731799,70,0,0.245025295,5929.0,13,0,0,0,0.0,0
124651,0.420811796,26,0,0.194668148,3600.0,6,0,0,0,1.0,0
38678,0.0,44,0,0.225352113,2200.0,5,0,1,0,1.0,1
127390,0.025041204,48,0,0.364092705,9362.0,9,0,1,0,5.0,0
88672,0.9999999,43,0,0.442755826,2960.0,6,3,1,0,3.0,1
146071,0.029161806,60,0,364.0,,5,0,0,0,0.0,0
125204,0.978461974,51,0,0.542442217,14666.0,14,0,2,0,3.0,0
107421,0.01293723,75,0,0.005240175,3434.0,3,0,0,0,0.0,0
78750,0.850287428,28,1,0.321052632,2849.0,4,0,0,1,2.0,0
37236,0.42836475,53,0,0.618614797,5500.0,11,0,2,0,0.0,0
8228,0.092083525,78,0,0.4338804,5300.0,19,0,1,0,0.0,0
54954,0.013186676,81,0,1980.0,,6,0,2,0,0.0,0
50592,0.9999999,43,0,0.168121442,5269.0,0,3,0,0,3.0,0
111207,0.047660629,41,0,0.24371192,6400.0,11,0,1,0,2.0,1
473,0.745173448,68,0,0.168767792,4917.0,4,0,1,0,0.0,0
60531,1.180327869,36,2,239.0,,5,2,0,0,0.0,0
92002,0.083663568,57,0,0.285047767,4500.0,8,0,1,0,7.0,0
93859,0.054346251,62,0,0.167543145,13500.0,8,0,1,0,1.0,0
147531,1.020395921,61,0,0.166568838,15332.0,6,2,1,2,1.0,1
89769,0.0,46,0,0.349118653,3800.0,8,0,1,0,0.0,0
54393,0.361893968,42,0,0.507810873,4800.0,8,0,2,0,1.0,0
91948,0.9999999,42,2,0.447857855,6021.0,3,1,1,0,2.0,0
10664,0.013808741,75,0,0.010569734,3878.0,9,0,0,0,0.0,0
134019,1.01998002,47,2,722.0,,9,0,0,0,0.0,1
37961,0.001805183,62,0,236.0,,4,0,1,0,,0
77004,0.504983389,24,1,0.193370166,3800.0,5,0,0,0,0.0,1
121385,0.774032459,22,0,0.35828877,1308.0,3,2,0,0,0.0,0
24563,0.9999999,22,0,117.0,,0,2,0,0,0.0,0
141891,0.0,52,0,2145.0,,5,0,1,0,0.0,0
79576,0.046876276,62,0,0.376524695,5000.0,8,0,2,0,1.0,0
32578,0.053825176,40,0,0.307098986,7000.0,11,0,1,0,0.0,0
14265,0.790616927,52,1,0.413857143,6999.0,11,0,1,0,1.0,0
147839,0.256686176,44,0,0.468529115,2970.0,12,0,1,0,0.0,0
32307,0.012810461,73,0,1411.0,,14,0,1,0,0.0,0
14672,0.03169683,59,0,0.001999556,4500.0,2,0,0,0,0.0,0
43188,0.649771808,44,0,1865.0,,6,0,0,0,0.0,0
100387,0.009203618,70,0,0.144938577,10500.0,11,0,1,0,0.0,0
26780,0.413798725,44,0,3013.0,,13,0,1,0,0.0,0
132459,0.151561198,57,0,6194.0,,10,0,5,0,0.0,0
97370,0.0,61,0,2889.0,,15,0,1,0,0.0,0
144350,0.190081662,67,0,0.075886843,4453.0,8,0,0,0,0.0,0
122992,0.063756844,55,0,0.038659015,9932.0,23,0,0,0,0.0,0
35671,0.37284649,60,0,0.252062328,12000.0,8,0,2,0,2.0,0
79975,0.509171091,36,0,0.533348826,4302.0,6,0,1,0,1.0,0
3595,0.597964147,35,0,0.474338196,1850.0,7,0,0,0,2.0,0
140001,0.035840333,55,0,0.301616397,6000.0,12,0,1,0,2.0,0
7332,0.9999999,30,0,0.0,1300.0,1,0,0,0,0.0,0
49518,0.064823269,46,0,0.179137361,11800.0,6,0,1,0,2.0,0
12472,0.38349191,47,0,1321.0,,9,0,1,0,1.0,0
76043,0.020582931,61,0,0.482750812,13246.0,19,0,3,0,2.0,0
47142,0.118796606,81,0,0.024795041,5000.0,7,0,0,0,0.0,0
23030,0.089037626,64,0,1538.0,,8,0,1,0,0.0,0
3515,0.038665636,46,0,0.236617443,8667.0,9,0,1,0,2.0,0
105758,0.0,60,0,0.0,2800.0,2,0,0,0,0.0,0
64809,0.020245372,70,0,0.225500854,6438.0,7,0,1,0,2.0,0
141807,0.848766386,45,1,1.20594116,3500.0,17,0,1,0,0.0,0
84264,0.432016182,57,0,0.394528548,13012.0,22,0,1,0,1.0,0
86552,0.090286462,83,0,0.403932946,6203.0,22,0,1,0,1.0,0
112483,0.311587028,50,0,1.353982301,3050.0,18,0,2,0,1.0,0
19581,0.9999999,76,0,1.692653673,666.0,6,0,1,0,0.0,0
10012,0.929071395,47,2,0.378209743,4166.0,8,0,1,0,3.0,1
13818,0.015102927,52,0,2154.0,,7,0,1,0,,0
25057,0.0,32,0,0.058840331,3500.0,2,0,0,0,2.0,0
42736,0.000988989,78,0,0.000239981,4166.0,4,0,0,0,1.0,0
141512,0.451117108,44,2,0.751612419,6666.0,12,0,4,2,0.0,0
39802,0.0,65,1,297.0,,7,0,0,0,0.0,0
149502,0.437389219,60,0,0.487625619,6666.0,9,0,2,0,0.0,0
46747,0.816433343,37,0,0.858785304,4000.0,4,0,2,0,0.0,0
53896,0.057075862,54,0,687.5,1.0,8,0,1,0,0.0,0
60684,0.368721714,55,0,0.358210526,9499.0,25,0,2,0,0.0,0
50016,0.112625651,60,0,70.0,,3,0,0,0,0.0,0
108035,0.979598685,59,0,3869.0,,13,0,2,0,0.0,0
81628,0.216489616,65,1,3291.0,,9,0,1,0,0.0,0
9898,0.043085083,50,0,0.306766333,10300.0,7,0,1,0,0.0,0
41785,0.957601696,34,1,0.28169633,4550.0,6,0,1,0,2.0,0
131714,0.553829079,42,0,0.178955261,4000.0,3,0,0,1,0.0,0
61664,0.275249186,57,0,998.0,,6,0,1,1,1.0,0
148702,0.015450677,49,0,3175.0,,4,0,1,0,,0
98788,0.113775249,61,0,0.778582748,4416.0,8,0,2,0,0.0,0
49390,0.581752983,32,2,2647.0,,11,0,2,1,0.0,0
136671,0.417027805,57,0,0.407205163,14100.0,16,0,2,0,3.0,0
120930,0.04819439,66,0,0.527157827,12500.0,18,0,4,0,0.0,0
69382,0.070872785,56,0,0.165819515,12000.0,7,0,1,0,3.0,0
90265,0.995579878,45,2,0.176792399,10418.0,4,0,2,1,4.0,0
121916,0.605881981,29,0,0.585551806,8000.0,13,0,2,0,0.0,0
5657,0.240376763,68,0,0.342531494,5000.0,10,0,1,0,0.0,0
10877,0.02860756,60,0,0.125842208,4600.0,17,0,0,0,0.0,0
54666,0.585009834,64,1,0.89,5399.0,10,3,2,6,0.0,0
110879,0.271059619,61,0,0.252165053,17666.0,12,0,3,0,1.0,0
16767,0.085776607,42,0,0.409412338,4100.0,9,0,1,0,0.0,0
81069,0.644677434,55,1,0.287945153,5250.0,8,0,1,0,0.0,0
100430,0.522018037,63,0,0.295081967,5916.0,8,0,2,0,2.0,0
73728,0.052393126,84,0,0.137776041,5116.0,6,0,0,0,0.0,0
76561,0.328146061,47,0,0.445912174,2800.0,12,0,0,0,2.0,0
108906,0.097986002,53,0,0.288456412,3750.0,4,0,2,0,0.0,0
39749,0.999000999,50,2,0.320169958,4000.0,4,1,1,0,0.0,0
61517,0.009389784,50,2,0.335052377,6204.0,13,1,1,0,2.0,0
44721,0.0,35,1,0.931992066,3528.0,11,0,4,0,2.0,0
86737,0.9999999,43,0,0.0,2250.0,1,1,0,0,0.0,0
132943,0.077595238,61,0,0.200799201,1000.0,14,0,0,0,0.0,0
22902,0.924302789,27,1,0.215301807,2600.0,3,0,0,1,3.0,1
21803,0.528249684,54,1,1.263549989,9261.0,21,0,6,0,0.0,1
5847,0.900521599,46,0,0.637368074,6063.0,9,0,1,0,0.0,0
110707,0.020570841,38,0,0.292674059,5500.0,6,0,1,0,2.0,0
141718,0.0,67,0,0.081717865,3352.0,6,0,0,0,2.0,0
82334,0.102722085,38,0,0.664778407,3000.0,7,0,0,0,2.0,0
20062,0.008700047,53,0,3557.0,,5,0,2,0,3.0,0
130478,0.058736317,62,0,0.2467208,1600.0,16,0,0,0,0.0,0
117601,0.129881065,53,0,0.533497402,3656.0,6,0,2,0,0.0,0
85587,0.017199427,55,0,1643.0,,12,0,2,0,0.0,0
50674,0.190353557,65,0,0.480427691,5517.0,12,0,2,0,0.0,0
44089,0.0,35,0,0.367501579,4750.0,9,0,1,0,1.0,0
60233,0.056480658,67,0,0.018660447,3000.0,3,0,0,0,0.0,0
66245,0.0,53,0,0.205623637,13300.0,5,0,1,0,0.0,0
97148,0.9999999,23,0,0.0,1600.0,1,0,0,0,0.0,0
101955,0.025801702,69,0,0.010976388,7834.0,13,0,0,0,1.0,0
9731,0.013868962,72,0,0.164810054,3500.0,3,0,1,0,0.0,0
111429,0.014345747,57,1,0.545314062,11000.0,13,0,3,0,1.0,0
97803,0.056292821,70,0,0.008997001,3000.0,5,0,0,0,0.0,0
115169,0.040998536,62,0,0.117146532,10106.0,4,0,2,0,0.0,0
64394,0.206045112,41,0,0.33401988,11166.0,5,0,2,0,5.0,0
84751,0.256778754,51,0,0.288177956,4000.0,5,0,1,0,1.0,0
53034,0.281823976,53,0,0.400342259,19867.0,12,0,2,0,2.0,0
3983,0.141371726,26,1,0.262993468,3520.0,12,0,0,0,0.0,0
7021,0.9999999,39,0,0.274362819,1333.0,1,1,0,1,1.0,0
36286,0.256049961,64,0,0.067644119,3000.0,13,0,0,1,0.0,0
121244,0.256220641,52,0,0.016093705,10500.0,9,0,0,0,0.0,0
126661,0.18950986,41,1,0.239263804,4400.0,11,0,0,0,1.0,0
145923,1.02972457,44,0,0.569810063,3000.0,5,0,0,0,1.0,0
79696,0.608163745,56,5,0.530049468,9500.0,9,1,1,0,0.0,1
46261,0.040105711,59,0,0.362177075,3986.0,6,0,1,0,0.0,0
136881,0.059717611,51,0,0.646988812,4200.0,10,0,2,0,0.0,1
37728,0.102163261,71,0,92.0,,3,0,0,0,0.0,0
120698,0.715630665,50,0,366.0,,7,0,0,0,0.0,0
141354,0.370314843,55,0,608.0,0.0,5,0,1,0,1.0,0
44602,0.048134611,48,0,0.150803896,8520.0,3,0,1,0,2.0,0
61278,0.219847519,30,0,0.164756065,3750.0,4,0,0,0,0.0,0
48154,0.032495392,53,0,0.267420786,16000.0,16,0,5,0,0.0,0
81950,0.030793889,51,0,1296.0,,11,0,1,0,0.0,0
92227,0.14458853,50,0,0.3374613,10012.0,4,0,2,0,3.0,0
2252,0.025665445,58,2,4034.0,,14,0,2,0,3.0,0
105782,0.521074881,65,2,0.338610232,6000.0,12,0,1,0,0.0,0
4602,0.031640597,70,0,0.307709398,4500.0,9,1,2,0,1.0,0
119648,0.005855281,44,0,0.596468672,11666.0,11,0,4,0,1.0,0
129055,0.729187701,52,0,0.60408666,13800.0,14,0,2,0,3.0,0
39267,0.024776401,77,0,0.004798081,2500.0,4,0,0,0,0.0,0
102579,0.038395864,54,1,0.491480682,4166.0,7,0,1,0,0.0,0
50836,0.011650203,70,1,0.002293578,5667.0,3,0,0,0,0.0,0
90732,0.071360393,65,0,0.052183778,1762.0,6,0,0,0,0.0,0
20750,0.396758095,41,2,0.280006418,6231.0,13,0,0,1,0.0,0
145662,0.583841616,47,0,0.405999259,8100.0,7,0,3,0,0.0,0
80350,0.216955699,38,0,1.000527426,7583.0,12,0,2,0,2.0,0
41340,0.02527043,72,0,8.0,,6,0,0,0,0.0,0
111934,0.921692769,27,0,0.078830994,5200.0,4,0,0,0,0.0,0
60853,0.89140362,58,0,3414.0,,10,0,0,0,0.0,0
135907,0.9999999,58,1,309.0,,5,0,0,0,0.0,0
132010,0.631095207,50,0,0.47925956,7400.0,11,0,1,0,3.0,0
121252,0.0,56,0,0.278120313,6000.0,7,0,2,0,2.0,0
35870,0.528235882,32,0,0.264635603,1673.0,4,0,0,0,0.0,0
78557,0.49036312,45,0,2472.0,,4,0,1,0,0.0,0
29345,0.30662351,50,0,1.638524772,4500.0,10,1,3,0,1.0,1
63497,0.9999999,37,0,0.215122873,7934.0,4,0,0,0,2.0,0
33924,0.0,46,0,3507.0,,12,0,1,0,0.0,0
136981,0.031989337,34,0,0.819393535,3000.0,12,0,2,0,1.0,0
11479,0.712306747,60,2,0.738910595,4350.0,16,5,1,0,0.0,1
110423,0.070204812,71,0,91.0,,2,0,0,0,0.0,0
77654,0.076083209,68,0,0.289022611,5483.0,6,0,2,0,0.0,0
25695,0.003853471,46,0,71.0,,7,0,0,0,0.0,0
106232,0.104031969,30,0,0.138311522,3896.0,12,0,0,0,1.0,0
130199,0.947026487,35,3,0.110773439,6580.0,9,0,0,0,2.0,1
111902,0.002430404,57,0,0.064903191,11000.0,15,0,0,0,0.0,0
37169,0.095520479,43,0,0.344247047,10750.0,7,0,2,0,3.0,0
131518,0.175030206,58,0,0.517812669,9234.0,30,0,3,0,2.0,0
12148,0.9999999,46,1,0.38882717,6300.0,5,0,2,0,0.0,0
40629,0.034357216,53,0,0.335332762,3500.0,6,0,1,0,3.0,0
28420,0.001171669,46,0,0.309910568,5478.0,20,0,1,0,0.0,0
100787,0.828428588,84,0,1.452845205,2512.0,8,0,0,0,0.0,0
67299,0.031331318,83,0,0.011342533,35000.0,12,0,0,0,0.0,0
116364,0.77290241,78,0,2.414651494,2811.0,21,0,1,0,0.0,0
47774,0.334724242,72,0,1.159970376,5400.0,12,0,2,0,1.0,0
135311,0.000698068,57,0,0.0,4832.0,12,0,0,0,0.0,0
109379,0.878208119,42,0,0.218254535,7000.0,3,0,1,0,0.0,0
55498,0.405442259,74,0,0.107511399,12500.0,7,0,1,0,0.0,0
62799,0.714297619,84,0,0.262059288,5700.0,10,0,0,0,1.0,0
78412,0.183461714,50,0,0.368625708,9000.0,14,0,2,0,2.0,0
62941,0.616625558,48,2,0.647070586,5000.0,22,0,2,0,3.0,0
27789,0.040135446,53,0,0.25093413,18733.0,17,0,8,0,3.0,0
66171,0.010878597,51,0,0.05012665,7500.0,12,0,0,0,0.0,0
48283,0.607665994,42,0,0.479726934,4833.0,7,0,1,0,0.0,0
25847,0.452066042,56,3,1.043284365,3811.0,15,0,3,0,1.0,0
91942,0.038513644,73,0,0.319822321,1800.0,6,0,0,0,0.0,0
93103,0.762353482,30,0,0.318875697,4126.0,6,0,1,0,3.0,0
89765,0.956521739,24,0,0.702801462,820.0,2,0,0,0,0.0,0
73507,0.629206569,59,0,0.536743876,6000.0,9,0,2,0,0.0,0
90611,0.606948126,63,0,1234.0,,9,0,2,1,1.0,0
5621,0.029749781,89,0,0.020397669,5833.0,12,0,0,0,0.0,0
28677,0.001157773,53,0,0.0,,3,0,0,0,0.0,0
971,0.061439281,58,0,0.498692509,6500.0,19,0,4,0,1.0,0
137382,0.01292846,58,0,0.303449425,6000.0,11,0,1,0,0.0,0
89371,0.064334971,50,0,0.668614357,9583.0,10,0,2,0,0.0,0
50996,0.536485496,33,0,0.861530961,2050.0,10,0,0,0,1.0,0
145751,0.016093683,75,0,0.804460681,5200.0,15,0,3,0,0.0,0
70419,0.776447106,52,0,11.0,,1,0,0,1,0.0,0
141389,0.971223821,36,1,1.069980006,3500.0,11,0,1,0,0.0,1
55269,0.025528911,60,0,0.141507482,14500.0,6,0,2,0,1.0,0
77825,0.048635504,28,0,0.001390821,2875.0,4,0,0,0,0.0,0
96095,0.284225615,75,0,0.311619452,6600.0,15,0,2,0,0.0,0
77223,0.382410361,70,1,0.410763667,4700.0,14,0,0,0,0.0,0
28970,0.0,68,0,0.105344733,20000.0,9,0,1,0,1.0,0
89383,0.0,33,0,0.729128015,4850.0,3,0,2,0,0.0,0
123184,0.011819764,71,0,0.382414935,3320.0,7,0,1,0,1.0,0
147066,0.988004798,31,2,0.996498788,3712.0,7,7,2,2,1.0,1
6206,0.123391774,37,1,0.562227603,4129.0,11,0,3,0,2.0,0
9349,0.749635612,33,0,0.439265537,2831.0,8,0,0,0,1.0,0
90702,0.130357563,63,1,5819.0,,19,0,4,0,0.0,0
126388,0.020962317,61,0,143.0,,11,0,0,0,0.0,0
875,0.105969699,55,0,3063.0,,8,0,1,0,0.0,0
112223,0.482754377,59,0,0.457909232,8350.0,4,0,1,0,1.0,0
76087,0.833178076,44,0,0.463642909,4166.0,8,0,0,0,0.0,1
69784,0.96850178,46,3,0.04287084,7300.0,8,1,0,1,1.0,1
97167,0.596972432,53,0,2620.0,,13,0,1,0,0.0,1
117875,0.100930079,34,0,0.372087605,4291.0,8,0,1,0,0.0,0
60144,0.28962037,49,0,0.289736603,12110.0,11,0,3,0,4.0,0
88179,0.0,70,0,0.32748877,6900.0,4,0,1,0,1.0,0
71407,0.1575179,56,0,0.268666972,4365.0,8,0,1,0,0.0,0
131785,0.613910643,59,0,0.53605155,9000.0,6,0,1,0,1.0,0
28506,0.102870042,40,0,1953.0,0.0,5,0,1,0,0.0,0
85487,0.562479174,25,0,0.260184954,4000.0,7,0,0,0,0.0,0
147847,0.011797332,60,0,0.164081835,12121.0,8,0,1,0,1.0,0
74045,0.022023771,67,0,0.37571988,4340.0,12,0,1,0,1.0,0
78762,0.044782571,47,0,0.358600583,4458.0,4,0,1,0,0.0,0
20290,0.000610678,47,0,0.000148699,6724.0,5,0,0,0,0.0,0
101863,0.228756025,53,0,0.323507628,6750.0,19,0,1,0,0.0,0
127942,0.170836919,41,0,0.638100339,5600.0,11,0,2,0,2.0,0
92783,0.036928694,93,0,0.003727866,13948.0,15,0,0,0,0.0,1
120888,0.555799592,32,0,0.431070387,2400.0,12,0,0,0,0.0,1
95590,0.919632147,26,0,0.667915106,800.0,2,0,0,0,0.0,0
75053,0.654638727,38,0,0.05399568,4166.0,4,0,0,0,0.0,0
11420,0.128492243,31,1,0.19296,6249.0,8,0,0,0,0.0,0
90657,0.0,73,3,0.065993598,4060.0,13,0,1,0,0.0,0
61477,0.054406515,81,0,1207.0,,10,0,1,0,0.0,0
32126,0.0,35,0,127.0,,4,0,0,0,0.0,0
135833,0.664078892,57,0,0.022833712,49750.0,17,0,0,0,0.0,0
20781,0.895420916,42,0,0.235586772,3416.0,2,0,1,0,0.0,0
88512,0.087478406,57,0,0.051805338,4458.0,12,0,0,0,1.0,0
122986,0.037187618,64,0,120.0,,10,0,0,0,0.0,0
149057,0.000559978,77,0,2448.0,,7,0,2,0,0.0,0
59394,0.553778152,37,0,0.019583229,3982.0,1,2,0,1,2.0,1
47583,0.0,70,0,0.0,4539.0,1,0,0,0,0.0,0
5436,0.135222114,30,1,0.165346772,4166.0,8,0,0,0,0.0,0
61537,0.002444336,44,1,0.243167578,7500.0,7,0,2,0,0.0,0
11797,0.850871346,51,0,623.0,,4,1,0,1,0.0,0
121953,0.070670257,42,1,0.35348156,7510.0,15,0,2,0,4.0,0
46414,0.0,72,0,0.11409396,2979.0,4,0,0,0,0.0,0
149285,0.574231524,48,1,0.285339953,7250.0,6,0,1,0,1.0,0
44993,0.046879062,65,0,0.023989034,2917.0,12,0,0,0,0.0,0
61269,0.087095645,61,0,0.006499188,8000.0,2,0,0,0,1.0,0
142502,0.0,48,0,0.0,,6,0,0,0,0.0,0
71188,0.572216477,44,2,0.425840708,2824.0,7,0,0,1,0.0,0
90885,0.153769024,47,0,0.362656147,7604.0,6,0,2,0,1.0,0
70121,0.080781212,54,0,0.469012395,2500.0,14,0,1,0,0.0,0
149281,0.0,53,0,0.317856412,14666.0,8,0,2,0,1.0,0
102577,0.107522804,62,0,0.283633248,3500.0,9,0,1,0,0.0,0
81391,0.884172401,63,0,0.529979845,11907.0,25,0,2,0,3.0,0
77686,0.907772473,31,1,0.212831487,25000.0,8,0,1,0,0.0,0
101685,0.055683234,53,1,1907.0,,9,0,1,0,2.0,0
118562,0.0,66,0,438.0,,3,0,1,0,,0
9322,0.10607561,63,0,0.228136297,13000.0,10,0,2,0,0.0,0
55239,0.004704492,80,0,0.004614675,6500.0,17,0,0,0,1.0,0
17429,0.095116195,62,0,0.176385889,4166.0,4,0,1,0,0.0,0
62279,0.049073168,64,0,0.2007457,11800.0,8,0,1,0,0.0,0
115323,0.106763756,75,0,0.010331611,6000.0,5,0,0,0,0.0,0
147229,0.18733439,43,1,0.518640194,7000.0,9,0,1,0,0.0,0
64701,0.0,57,0,6511.0,,6,0,2,0,2.0,0
52264,0.9999999,45,0,295.0,,5,0,0,0,0.0,0
43630,0.017797513,69,0,0.242768374,4666.0,13,0,1,0,0.0,0
96443,0.478880023,65,0,0.251553888,8526.0,5,0,1,0,1.0,0
12622,0.041260269,50,0,4012.0,,4,0,2,0,0.0,0
84644,0.103888934,51,0,0.942273391,6166.0,18,0,3,0,0.0,0
28489,0.020401315,74,0,0.003996448,2251.0,3,0,0,0,0.0,0
19381,0.465593998,48,0,0.168905527,4540.0,16,0,0,0,0.0,0
100274,0.198670118,53,0,0.439719739,12416.0,11,0,3,0,0.0,0
6036,0.063795477,58,0,1247.0,,16,0,1,0,0.0,0
3746,0.21777832,27,0,0.542389688,2016.0,8,0,1,0,0.0,0
74630,0.9999999,48,1,0.069762275,4500.0,1,0,0,0,0.0,1
19052,0.792013866,34,0,0.176364727,5000.0,10,0,0,0,0.0,0
83542,0.01284035,63,0,0.001714122,10500.0,10,0,0,0,0.0,0
91515,1.062386432,62,0,0.23744064,4000.0,9,0,0,0,0.0,0
124571,0.998901099,27,1,0.272680677,1950.0,2,1,0,0,0.0,1
72309,0.045772692,31,0,12.0,,2,0,0,0,0.0,0
26451,0.008138904,28,0,0.887323944,1916.0,7,0,1,0,1.0,0
7970,0.007075816,42,0,241.0,,10,0,0,0,0.0,0
33367,1.0,48,0,0.628058104,2615.0,9,0,0,0,0.0,1
9221,0.9999999,65,0,0.0,4100.0,0,0,0,0,0.0,0
15261,0.177980224,40,1,0.439712058,5000.0,8,0,2,0,2.0,0
87992,0.212215077,64,0,0.369761334,8756.0,4,0,1,0,0.0,0
140573,0.701152362,60,1,0.515820802,12767.0,14,0,2,0,1.0,0
49287,0.13839308,64,0,2020.0,,5,0,2,0,0.0,0
37654,0.620120355,72,3,0.362675247,4350.0,11,0,1,0,0.0,0
4401,0.014897054,75,0,16.0,,2,0,0,0,,0
118058,0.171160961,43,0,0.371183299,10250.0,7,0,4,0,2.0,0
125978,0.0,70,0,580.0,,8,0,1,0,0.0,0
117339,0.006516567,62,0,5.0,,3,0,0,0,0.0,0
66862,0.994101455,51,1,0.599061416,4900.0,9,0,1,0,2.0,0
63022,0.083861076,60,0,2959.0,,9,0,1,0,0.0,0
45984,0.02185265,68,0,0.351123056,5208.0,10,0,1,0,0.0,0
120818,0.088878343,45,0,0.101492946,7300.0,6,0,0,0,0.0,0
52612,0.045373582,69,0,0.321852061,7083.0,9,0,3,0,0.0,0
21296,0.370141454,31,0,2802.0,,6,0,0,0,1.0,0
16344,0.538692262,51,0,0.300710423,9430.0,5,0,1,0,1.0,0
4270,0.432608917,63,0,2691.0,,4,0,2,1,0.0,0
96125,0.557938078,41,0,0.380840894,10250.0,10,0,2,0,0.0,0
45361,0.757515155,34,0,0.273772623,10000.0,5,0,1,0,0.0,0
130790,0.03957927,69,0,0.007498828,6400.0,5,0,0,0,0.0,0
7805,0.179911732,71,0,0.063426405,2900.0,6,0,0,0,0.0,0
132584,0.80914355,53,0,2486.0,,7,0,0,0,0.0,0
2721,0.123238967,57,0,0.011065191,7500.0,4,0,0,0,1.0,0
18552,0.096387148,34,0,0.152295633,6250.0,5,0,0,0,0.0,0
57537,0.0,48,0,0.013128561,8073.0,3,0,0,0,1.0,0
107531,0.006873294,43,0,0.440835747,4833.0,6,0,2,0,0.0,0
105172,0.041741007,50,0,0.06111736,8000.0,4,0,1,0,2.0,0
95634,0.035103416,56,0,0.152308753,1450.0,16,0,0,0,1.0,0
136740,0.999868091,46,2,0.162412662,7012.0,5,0,0,0,3.0,0
67658,0.461668284,68,0,0.550955973,5700.0,10,0,2,0,0.0,0
111618,0.479927284,67,0,683.0,,10,0,1,0,0.0,0
80850,0.064343619,74,0,0.219350869,6500.0,5,0,1,0,0.0,0
138613,0.319542529,42,0,0.005961309,26000.0,2,0,0,0,1.0,0
119678,0.101641883,45,0,0.295470453,10000.0,5,0,1,0,2.0,0
98198,0.0,48,0,0.295136576,1500.0,6,0,0,0,0.0,0
39169,0.0,63,1,1248.0,,5,0,1,0,0.0,0
83814,0.026685943,48,0,27.0,,4,0,0,0,0.0,0
28971,0.0,23,0,0.186781609,1739.0,2,0,0,0,0.0,0
49300,0.9999999,54,0,0.054625829,3166.0,7,1,0,0,1.0,0
120434,0.0,56,0,0.0,7000.0,2,0,0,0,0.0,0
28740,0.15758538,54,0,0.258228121,9266.0,12,0,1,0,0.0,0
57697,0.01259982,71,0,2221.0,,11,0,1,0,0.0,0
114117,0.289171611,47,0,0.637074018,4606.0,15,0,1,0,0.0,0
77636,0.518848115,65,0,0.222320781,12400.0,10,0,3,0,0.0,0
